Time,Moment_AnklePlantarFlexion,Moment_HipAbduction,Moment_HipExternalRotation,Moment_HipFlexion,Moment_KneeFlexion,Force_Ankle_AnteroPosteriorForce,Force_Ankle_AxialMoment,Force_Ankle_MedioLateralForce,Force_Ankle_ProximoDistalForce,Force_Hip_AnteroPosteriorForce,Force_Hip_MediolateralForce,Force_Hip_ProximoDistalForce,Force_Knee_AnteroPosteriorForce,Force_Knee_AxialMoment,Force_Knee_LateralMoment,Force_Knee_MedioLateralForce,Force_Knee_ProximoDistalForce
2.51,-0.514014977035897,3.52525605747315,-0.104938756341895,-8.75118858258668,7.32052476540033,99.9549341542165,-1.25917426297748,-15.5880751774972,-127.024236044862,9.96493754486169,-129.435868961953,428.309146301499,24.8838110276687,-0.791651416036747,2.10670460629039,1.97682685565909,-307.881327335687
2.52,-1.39209832949244,2.21211785029261,-0.0377260105530901,-10.2654229928891,7.69166038972748,162.127829947348,-2.08812144046538,-27.7243529266275,-214.450425865307,7.51464851429122,-123.577859438423,443.032032658636,24.6635790349679,-0.710661904015713,1.10263935262173,0.543631904749592,-329.135473103056
2.53,-2.48206312453658,0.635824796456013,-0.0168594830327731,-12.1380296209174,8.01460693769155,236.643914524257,-3.12235003795666,-43.1453580460782,-323.441718748636,4.86818832352667,-116.497306644634,461.701306108886,23.4653046264708,-0.647233813398727,-0.0820803877947239,-1.52035747457363,-347.675654923061
2.54,-3.81159409191411,-0.982984776446203,-0.0399014662279487,-14.0836540652566,8.08875215380663,325.616461230139,-4.39980220370157,-62.5992983744707,-456.538467003998,2.53946572839469,-107.602259439415,481.480218156898,19.7004793230526,-0.616641654299427,-1.2868836360555,-4.13580551758381,-366.7048526444
2.55,-5.38564822141893,-2.35327120454509,-0.102936202418617,-15.8239891455706,7.75227541717037,430.155017832937,-5.94164377776458,-86.8484900074299,-614.587329515237,1.39370595931051,-97.9618274069133,502.512453215052,12.0644270820527,-0.637318647006365,-2.30457017195463,-7.08181641527376,-388.385584252823
2.56,-7.09961277951765,-2.93879077754137,-0.207882843571888,-17.5383778823691,7.02666904157347,544.633231509832,-7.6460954138551,-115.122963202602,-789.463183761048,2.94995915816922,-93.4312062110486,540.607861809431,0.112271934101579,-0.722231256970254,-2.94085552920154,-9.92815633715786,-417.343250438443
2.57,-8.78384742313987,-2.06666709473165,-0.400090028347675,-19.7048098430402,6.00891960854585,657.096771375722,-9.31169831561202,-144.893914085222,-964.868806375133,8.89876223559873,-102.320574720797,617.945213710673,-16.7930738184558,-0.898584508992391,-3.05541246022129,-12.2117660955204,-460.845672400727
2.58,-10.252194496945,0.363980076499796,-0.691137722379373,-21.9007317584422,4.64536020843362,750.429097907613,-10.6797197781324,-171.9686741495,-1118.34804347545,18.0529153527251,-121.946013857622,723.12590871244,-38.4501769219139,-1.16495211634698,-2.48727166070085,-13.7057897482169,-513.325615949502
2.59,-11.3507748017597,4.24317954131925,-1.06753863474979,-23.4246522667124,2.8147729663398,810.34893912976,-11.534435685126,-192.531538025694,-1230.56708510722,29.2538321790255,-147.975459320516,836.795842925787,-64.3390608596146,-1.49351549883924,-1.08601906718261,-14.3519705611294,-563.909060981259
2.6,-11.9702705591461,9.44465153657188,-1.52181062636113,-23.682705990386,0.386294798573907,827.502616906584,-11.7398753772573,-203.868226521875,-1286.65466922402,42.6140115093496,-180.059306774568,948.180630826567,-94.0549239473979,-1.88105074175228,1.03973094099588,-13.6960098936654,-605.275894822123
