Time,Angle_HipFlexion,Angle_HipAbduction,Angle_KneeFlexion,Angle_AnklePlantarFlexion,Angle_ElbowFlexion,Angle_WristFlexion
2.59,-22.1748789786633,-4.40873195174437,21.5128847966268,-25.0651334719906,5.13403777288082,-54.1937414947405
2.6,-21.3656440344128,-3.9288826829949,24.2699360019223,-25.4104224845685,5.07126529178926,-54.0490047931798
2.61,-20.4699008697883,-3.40077621837323,27.1309686270996,-25.5602268218798,5.02485984715718,-53.9249740719043
2.62,-19.4925987509592,-2.83421253074443,30.0693183316147,-25.5080153086348,4.9941607174147,-53.8218340793079
2.63,-18.4371955751364,-2.23950040236951,33.0600080933475,-25.2589151180172,4.97840281676563,-53.7393925220093
2.64,-17.3067435579598,-1.62662573361444,36.078587999252,-24.8275540079348,4.97672920981512,-53.6771058795784
2.65,-16.1050227702808,-1.00500587516612,39.1001866115017,-24.2361306664189,4.98819785248057,-53.6341091931531
2.66,-14.8373688699412,-0.383524288842689,42.0991521128482,-23.5128314432244,5.01178713647012,-53.6092509436478
2.67,-13.5110704176716,0.229379123428535,45.0492797813805,-22.6904045304597,5.04640308832967,-53.6011333263784
2.68,-12.1353564755352,0.825676375043706,47.9244317749384,-21.8046856306512,5.09088938080412,-53.6081572330401
2.69,-10.7210728173399,1.39781023432784,50.6993031147634,-20.8929769062753,5.14404018001823,-53.6285704406308
2.7,-9.28017551884728,1.93882776147904,53.3501198824141,-19.9923066854964,5.20461526839097,-53.660517055368
2.71,-7.82516672222041,2.442552256172,55.8551320244877,-19.1376878637938,5.2713566785746,-53.7020862678791
2.72,-6.36856994858102,2.90375456330207,58.1948516977881,-18.3605287299268,5.34300609848814,-53.7513587768547
2.73,-4.92250383376975,3.31829200142627,60.3520632406514,-17.6873338786621,5.41832243258129,-53.8064496259484
2.74,-3.49837557057564,3.68319486563366,62.3116772551375,-17.1387821296146,5.49609902474845,-53.8655465508519
2.75,-2.10668715366199,3.99669250954111,64.0605156393983,-16.7292059381631,5.57518013401739,-53.9269431563729
2.76,-0.756932055641178,4.25818095719095,65.5871033699286,-16.4664429764002,5.65447630433725,-53.989066404818
2.77,0.542443942524651,4.46814064609853,66.8815177133195,-16.3519973846472,5.73297829555164,-54.0504981246504
2.78,1.78404009105838,4.62801612358312,67.9353171891695,-16.3814379447207,5.80976928823097,-54.1099905253168
2.79,2.96147099309524,4.74006994829033,68.7415483515258,-16.5449678389709,5.88403514162781,-54.1664759238991
2.8,4.06931876722681,4.80722142388537,69.2948113659903,-16.8281166487678,5.9550788935511,-54.2190649243116
2.81,5.1030658797112,4.83287961654123,69.591356655696,-17.2125215682156,6.02232685695949,-54.2670453732685
2.82,6.05899552610815,4.82077992875168,69.6291831683622,-17.6767753605686,6.08527520998616,-54.3099313098043
2.83,6.9341128075194,4.77481988026977,69.4081026152319,-18.1973154980386,6.14359143283979,-54.347357953844
2.84,7.72601140795758,4.69891332698032,68.9297559543918,-18.749332966013,6.19705758667651,-54.3791219969938
2.85,8.43274298487972,4.5968577028216,68.1975606707388,-19.3076614067304,6.24556689887886,-54.4051662819094
2.86,9.05268443770226,4.47222064502959,67.2165855370825,-19.8476048000287,6.28912455882358,-54.4255565267382
2.87,9.58440822356356,4.3282502649848,65.9933589410456,-20.3456590980826,6.3278403673342,-54.44046275105
2.88,10.0265651005519,4.16781199902635,64.5356256840035,-20.7800876180617,6.36191960038591,-54.4501402518571
2.89,10.3777857586217,3.99335495033698,62.8520742417324,-21.1313212570365,6.3916523471424,-54.4549108227173
2.9,10.6366061919979,3.80691083668404,60.9520600744236,-21.3821700061006,6.41740163968239,-54.4551447700912
2.91,10.801420778782,3.61012978067696,58.8453510357106,-21.5178488247017,6.43959072799043,-54.4512440961994
2.92,10.8704676320062,3.40435956790136,56.5419193211773,-21.5258356683352,6.45868988497875,-54.4436271057998
2.93,10.8418533263552,3.19077894688842,54.0518025050805,-21.3955903443202,6.47520315898852,-54.4327146850924
2.94,10.7136288967252,2.97060132935846,51.3850563138598,-21.1181697113845,6.48965554226427,-54.4189184414939
2.95,10.4839364925941,2.74537306411265,48.5518266597005,-20.6857797374415,6.50258109914879,-54.4026307040464
2.96,10.1512573467371,2.51740008944032,45.5625819525873,-20.0913136516103,6.51451267650558,-54.3842163160118
2.97,9.71480939995082,2.29034655821874,42.4285750586155,-19.3279491828355,6.52597390877794,-54.3640063588469
2.98,9.17517055074288,2.07005313425002,39.1626582549126,-18.3889387492773,6.53746817149718,-54.3423002815659
2.99,8.53525560791348,1.86560175441987,35.7806675620178,-17.2678637949786,6.5494777510367,-54.3193648816855
3,7.80184542545726,1.69055876859093,32.3037265816285,-15.959893808059,6.56252247065118,-54.2953828502107
3.01,6.98781082298454,1.56405926281268,28.7619193535287,-14.4650048220251,6.57706457164411,-54.2705583611171
3.02,6.11503830173217,1.51075551681599,25.1994541614874,-12.7943612724702,6.59356317017987,-54.2450709317012
3.03,5.21689321867385,1.55775808180621,21.6798979224128,-10.9800126148474,6.61244335380234,-54.2190788451237
3.04,4.33721505581001,1.72660934358018,18.2867318512225,-9.08381110678149,6.63400112257101,-54.1927072942576
3.05,3.52220684045193,2.02153416241866,15.1123894022208,-7.1953852800162,6.65825360026442,-54.1659988885774
3.06,2.80640488023587,2.42138591657223,12.2354159898497,-5.41114422998418,6.68480086673,-54.1388517215676
3.07,2.20188224366116,2.88353217003358,9.69916586736004,-3.80365815231757,6.71281529126525,-54.1109936584235
3.08,1.69898986779235,3.35788423795705,7.50753712271933,-2.40372452381297,6.74118434260542,-54.0820238611294
3.09,1.27603529459669,3.80058037276653,5.63714486965908,-1.20458690475514,6.76870574091834,-54.0515008667048
3.1,0.909349785635975,4.18043116517052,4.05337222076437,-0.178003335112583,6.79423054355508,-54.0190341517641
3.11,0.579009962576397,4.4789755283245,2.72140476300535,0.710816848233186,6.8167297613176,-53.9843529066812
3.12,0.27054223629876,4.68775510850647,1.61118882858801,1.49430271434427,6.83531620791009,-53.9473411341725
3.13,-0.0254701579339506,4.80526644531729,0.698589267145098,2.19873268669212,6.84923738476464,-53.9080562602179
3.14,-0.31446770107225,4.83450600973799,-0.0351466549897449,2.84336780689761,6.85780632301882,-53.8667861756189
3.15,-0.598956637276974,4.78122105847779,-0.60446196941012,3.44089170618111,6.86048972973608,-53.8239422231146
3.16,-0.879401777910756,4.6527449242503,-1.02060583998292,3.99828475638344,6.85684157791352,-53.7801004832638
3.17,-1.15489654903498,4.45724320467517,-1.29262885195527,4.5177490103289,6.84649819201889,-53.7359833570786
3.18,-1.42367377417064,4.20323439825969,-1.42822390490674,4.99755896774232,6.82918338348616,-53.6924339667423
3.19,-1.68350999516861,3.89928425614145,-1.43442248501111,5.43283747194553,6.80471076068737,-53.6503970668401
3.2,-1.93205471660317,3.55380540062149,-1.31816508057449,5.81630480752139,6.77298906187466,-53.6109010483894
3.21,-2.16710280022587,3.1749204911391,-1.08676202801201,6.13905510676188,6.73402977965793,-53.5750413576306
3.22,-2.38681966782789,2.77036703399319,-0.748256243998671,6.39139535529471,6.68795619403972,-53.5439652057202
3.23,-2.58992633831642,2.34743462333588,-0.311694694665039,6.56374964566484,6.63501285186388,-53.5188571323039
3.24,-2.77585046134546,1.91293020917274,0.212688968736835,6.64759389140614,6.57557457076916,-53.5009247643945
3.25,-2.9448452855782,1.47316379642835,0.813383097107511,6.63635296060587,6.51015427323124,-53.4913841318806
3.26,-3.09806858125892,1.03393822946315,1.47760558068286,6.52617202787248,6.43940939669076,-53.4914442445536
3.27,-3.23760183714251,0.600518830437981,2.19142040310253,6.31647384608818,6.36414710388579,-53.5022909952081
3.28,-3.36638757730661,0.177560422408956,2.9399693105342,6.01023642152258,6.28532283070919,-53.5250763359949
3.29,-3.48806973429873,-0.231014558164281,3.70781366299385,5.61396256209281,6.20404396551079,-53.5609011783079
3.3,-3.60673849617691,-0.622166755896009,4.47936618743873,5.13735301444189,6.12162433667824,-53.6107459892281
