Time,Moment_ElbowFlexion,Moment_ElbowPronation,Moment_WristAbduction,Moment_WristFlexion,Force_ElbowHumeroUlnar_AnteroPosteriorForce,Force_ElbowHumeroUlnar_AxialMoment,Force_ElbowHumeroUlnar_LateralMoment,Force_ElbowHumeroUlnar_MedioLateralForce,Force_ElbowHumeroUlnar_ProximoDistalForce,Force_WristRadioCarpal_AxialMoment,Force_WristRadioCarpal_DorsoVolarForce,Force_WristRadioCarpal_ProximoDistalForce,Force_WristRadioCarpal_RadialForce
2.62,0.252292933564837,0.00373659521154306,0.024746450393903,-0.00620627569982844,1.10603851290291,0.0113212332628865,-0.0206314588383485,0.102184045165179,0.550618083179769,-0.0106581571667733,0.0508857147725126,0.17579597159199,-0.51199069589196
2.63,0.27579930584633,0.00366909227965044,0.0259751445440536,-0.00734853680683089,1.21886359907564,0.014474275332757,-0.0183001860920001,0.0938711040737483,0.66700098162632,-0.0112602616203721,0.0578364381379486,0.229711365068458,-0.540620028681894
2.64,0.30715553563096,0.003164822886074,0.0277644192207347,-0.00904642464033574,1.38725000172902,0.021247140992131,-0.0103733185415748,0.0432447068920165,0.79235988362676,-0.0119414238568008,0.0779738611970178,0.279878251632462,-0.581406786270135
2.65,0.360403907760019,0.00250551026492707,-0.0200818954801191,-0.0486238631473517,-0.48675540501143,0.0877253877936634,0.120338154052472,-0.651563407292285,5.81312818467619,0.000334299101041856,-0.223079946363004,4.21876200779775,0.250731077982153
2.66,0.607230367931817,-0.00386778182394301,-0.00598347213950048,-0.0688624188279401,0.895964490061912,0.18129596590854,0.266480675420218,-1.70842821228849,6.60662074360631,-0.00470239853222982,0.0914360112833697,4.54732104420718,-0.071756306711271
2.67,0.60407254284662,-0.00412486411918511,-0.00656735445022974,-0.0683722027004344,0.88514962863609,0.177725160872677,0.258425864497656,-1.64364282239073,6.6195132973887,-0.00425300356027671,0.0757848887555559,4.54563612957937,-0.0634765358630014
2.68,0.582858679567911,-0.00414297047285553,-0.0084337083047815,-0.0668518188919529,0.773683437644595,0.169476491370682,0.243869665741729,-1.5311497908476,6.58170527501857,-0.00329950423164468,0.0437439677855741,4.52686106653182,-0.0277447838786743
2.69,0.559979821501886,-0.00437294414594957,-0.0105469826021869,-0.0660462596301455,0.660470843226446,0.165129541021904,0.237723765809357,-1.47831856024654,6.52728434306884,-0.0022662613984439,0.0274038824619228,4.50383358405991,0.0128993484422863
2.7,0.538216566984723,-0.00451675741286647,-0.0124888785662615,-0.0644300597226098,0.553201106045158,0.15704192889378,0.22321525943318,-1.3697653713857,6.48005734850592,-0.00123594567649623,-0.00412275566995124,4.47588329428711,0.0491292568520123
2.71,0.479287893012512,-0.00366860755810355,-0.016913512442382,-0.0594623404591031,0.221182006842777,0.132396118906348,0.181611787090417,-1.0647387812554,6.35594263784598,0.000728299758025172,-0.0978325564428886,4.42628010186239,0.139157927560486
2.72,0.478769901531618,-0.00437849012689376,-0.0174352135608257,-0.059965939953145,0.249705477973507,0.135312194599808,0.186062783615391,-1.09665941643452,6.33897928259769,0.0011501506474649,-0.0868591528340046,4.40211321015139,0.144272111182879
2.73,0.47218521007773,-0.00485621598057484,-0.0183285329075789,-0.0599563408066928,0.243042430301756,0.135849579631904,0.186883812042225,-1.10353221999765,6.30438236340069,0.00165246400640772,-0.0841269564423708,4.37131329960968,0.157739207531389
2.74,0.460857840403183,-0.00510961768228092,-0.0194852334092195,-0.0594738175696643,0.20821378011572,0.134191893333405,0.184265166230881,-1.086947844775,6.25587331618276,0.00219469814180096,-0.0890589025942035,4.33516638794124,0.17732106030909
2.75,0.446162299055561,-0.00516698288968516,-0.0208049612986708,-0.0586098086962648,0.152896918174088,0.130783943555279,0.178910930330684,-1.05211865369533,6.1969565661076,0.0027417150125548,-0.100072675761375,4.29505222262697,0.200913190717563
2.76,0.429495695126757,-0.00506154321796205,-0.0221880277240448,-0.0574433224034897,0.0849454266603051,0.126013839846383,0.171381369122938,-1.00319779790587,6.1314336399604,0.00326216523937685,-0.115818001723054,4.25226260151026,0.226381106387836
2.77,0.412456807231274,-0.00481577039647668,-0.0235089705745598,-0.0559759552172901,0.0130478528738465,0.11987882875566,0.161386748254824,-0.938221637437868,6.064469551962,0.00371950202717055,-0.136440341190483,4.20784820294334,0.25098236614577
2.78,0.395482864217428,-0.00448803773736958,-0.0247648505424032,-0.0543826655442967,-0.0597495724720796,0.113257336511586,0.150630671195614,-0.869229353647789,5.99632830102978,0.00411833018799258,-0.158621998287516,4.16286116476043,0.27465255786264
2.79,0.379959936594421,-0.00409307234154543,-0.0258385346845296,-0.0525986295282012,-0.12616883310905,0.105801828764353,0.138136500713599,-0.789240202308247,5.93214654596355,0.0044308197755062,-0.183748460374066,4.11787029494573,0.294777374460566
2.8,0.365922471274714,-0.00368489937710561,-0.0267553702428508,-0.0507642456559706,-0.18550506777373,0.0982139418197879,0.125282414738594,-0.707906198644016,5.87126013236996,0.00467584133198946,-0.209130040028091,4.07350925754819,0.311874923570121
2.81,0.354158218799887,-0.00328258784071023,-0.0274496164666865,-0.0488449729624729,-0.233623220435133,0.0902866360386241,0.111480604216187,-0.62087233185378,5.81665727315466,0.00484394164237065,-0.235495887208829,4.0300164659806,0.324446027693504
2.82,0.344973264863409,-0.00291262774222087,-0.0279040883593746,-0.0468681210911438,-0.268759803378375,0.0821266663200941,0.0968689168277953,-0.528820137418167,5.76936648360069,0.00493916277796744,-0.262331440006604,3.98759121949586,0.332061670208594
2.83,0.337850391748092,-0.00261728939571096,-0.0281925621308706,-0.0449896122878563,-0.29310061663362,0.0745318566435762,0.0830854824263633,-0.442940172931181,5.72697616767746,0.00498941834719115,-0.286573399223641,3.94657904802421,0.336301270410978
2.84,0.332974736446864,-0.00240488233125671,-0.0283062424140296,-0.0432188535796364,-0.305560547333992,0.0675303847404725,0.0701239080358251,-0.362634732777388,5.69042044050734,0.00499322705708114,-0.308026193841856,3.90705783301712,0.336924166546333
2.85,0.329887883734431,-0.00229501217521008,-0.0283061667960048,-0.0416529560597771,-0.308206799274906,0.0616249431135818,0.0590038698820287,-0.294628256441193,5.65803818161043,0.00496931585145927,-0.324788532888689,3.8692352569027,0.335225023793802
2.86,0.328148196571265,-0.00230135296895739,-0.0282494596074488,-0.0403674381065611,-0.303081049968881,0.0572106003082414,0.0505059363003527,-0.244068650031828,5.62836591911528,0.00493533241025088,-0.335409332150572,3.83327864180296,0.332407809085458
