Time,Moment_AnklePlantarFlexion,Moment_HipAbduction,Moment_HipExternalRotation,Moment_HipFlexion,Moment_KneeFlexion,Force_Ankle_AnteroPosteriorForce,Force_Ankle_AxialMoment,Force_Ankle_MedioLateralForce,Force_Ankle_ProximoDistalForce,Force_Hip_AnteroPosteriorForce,Force_Hip_MediolateralForce,Force_Hip_ProximoDistalForce,Force_Knee_AnteroPosteriorForce,Force_Knee_AxialMoment,Force_Knee_LateralMoment,Force_Knee_MedioLateralForce,Force_Knee_ProximoDistalForce
0.7,9.53751491692915,22.1388041969076,4.19302620788358,-5.80579062064831,21.2379688236343,51.1321076326119,-13.0782690687329,39.5733721118237,-881.399728348738,-196.716178738341,196.115480408467,1401.37459143806,165.464619201041,-9.73712216237753,-14.5458465262432,-14.8560783967043,-1211.08344452898
0.71,9.41162361144896,21.9617748593506,4.18892609436246,-5.70282144266494,21.0600902088176,51.0412099967005,-12.9994478039031,39.2968662680653,-875.685210696512,-195.593782072459,194.60169408982,1391.75491645464,164.628814717525,-9.68501330145579,-14.4311217674706,-14.6782626268132,-1202.05654983466
0.72,9.31145219783072,21.8139272508853,4.17356717091768,-5.66059944622889,20.9316259875075,50.8205559229915,-12.9182496866659,39.123524273573,-870.91829763912,-194.283850955223,192.907981479682,1384.17556035353,164.072381151505,-9.62583233430619,-14.3385687986911,-14.5142466946766,-1195.11200599519
0.73,9.23996493651918,21.7089355338228,4.15365546034003,-5.65322213480234,20.8449777195982,50.4175197662483,-12.8434590148688,38.9955491260158,-866.532248427854,-193.055280407218,191.288721178171,1378.74171071088,163.818061654807,-9.57230685462117,-14.2763130521365,-14.3854758016616,-1189.95887836697
0.74,9.20193569860661,21.6292502434112,4.13785836111483,-5.67329360814259,20.7949286186407,49.9208424518304,-12.7804819710538,38.921065069656,-862.675462447771,-192.001596133603,189.893688862346,1374.85037720259,163.806032660601,-9.5269748649727,-14.2317775025087,-14.2931733033873,-1186.42002913751
0.75,9.20041322209954,21.5513531574202,4.12627843788878,-5.71595497441747,20.7755449836125,49.4122050007097,-12.7248405763788,38.9406245843043,-859.699033068194,-191.04126476309,188.659095110387,1371.80861715364,163.908955117849,-9.48191013562249,-14.1907061524758,-14.2348850631303,-1184.28037902364
0.76,9.23149961597953,21.4721420386066,4.1153029805874,-5.76309697362083,20.776425449169,48.8774894232181,-12.6717213509913,39.0584222593716,-857.541385437135,-190.127037546661,187.472796011458,1369.15246122419,164.012266013201,-9.43321375020003,-14.1520271386729,-14.2208901559759,-1183.15223496791
0.77,9.28364107047425,21.4128537274935,4.11979000638018,-5.80030188927445,20.789823992212,48.2100498078926,-12.6384374895018,39.2225961084517,-855.63270178637,-189.610718530434,186.72378248261,1367.10428588251,164.112781305513,-9.40471830926825,-14.1255900568123,-14.2536413028967,-1182.70400582522
0.78,9.3492492213987,21.380453192568,4.15208773982854,-5.82813247381154,20.8132368410948,47.3735448969626,-12.6377686261805,39.4258864223276,-853.883206758416,-189.724380993463,186.736894748828,1365.63069948563,164.177875333732,-9.41147278823032,-14.1127355373709,-14.3308243542903,-1182.82937889397
0.79,9.4210652504402,21.3511944224051,4.19400452888754,-5.84083955315793,20.8349666952075,46.6011751661223,-12.6494967953095,39.6402948362587,-852.502431660995,-190.05799533583,186.989060122887,1364.21260492317,164.164968251948,-9.42902665175671,-14.0986814336662,-14.4324259134339,-1183.01499661668
0.8,9.48811055763417,21.3001445918421,4.2256394901895,-5.83319501061877,20.8412657246974,46.1242761977129,-12.651156743924,39.8364361904272,-851.660400233423,-190.142876014065,186.883742086439,1362.12095225918,164.018982172606,-9.43061909521867,-14.0677733336918,-14.5358087543646,-1182.65919893929
0.81,9.55222021393597,21.2232561165719,4.25523628575775,-5.82925347284717,20.8428159938979,45.9115516307373,-12.648670017656,40.0395323361389,-851.467437208812,-190.020846013026,186.54801097316,1359.49165295802,163.818700252133,-9.42122463345048,-14.0186361673607,-14.6209004057375,-1182.19471983345
0.82,9.60466307057998,21.1260025337303,4.28456171143211,-5.82711666069209,20.8365426445124,45.8823030798895,-12.6427648507681,40.2357881008905,-851.610552412923,-189.762020410565,186.069429161976,1356.42867634336,163.573734594,-9.40526986257036,-13.9568739915134,-14.6738936616587,-1181.49524655214
